true	
...Utils file loaded	
Running LSTM model	
...running on GPU	
training model with learning rate = 0.010, # of Tokens = 10, and minibatch size = 500...	
Epoch 0, epsilon = 1.000, minibatch 1/25, sum(y)/len(y) = 138/499, {Recall = 0.046009, Precision = 0.019778, F1 = 0.027664}	
Epoch 7, epsilon = 0.440, minibatch 9/25, sum(y)/len(y) = 251/500, {Recall = 0.124883, Precision = 0.053381, F1 = 0.074793}	
Epoch 7, epsilon = 0.440, minibatch 10/25, sum(y)/len(y) = 111/500, {Recall = 0.062911, Precision = 0.026891, F1 = 0.037677}	
Epoch 7, epsilon = 0.440, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.038967, Precision = 0.016657, F1 = 0.023338}	
Epoch 7, epsilon = 0.440, minibatch 12/25, sum(y)/len(y) = 500/500, {Recall = 0.142723, Precision = 0.061142, F1 = 0.085610}	
Epoch 7, epsilon = 0.440, minibatch 13/25, sum(y)/len(y) = 127/500, {Recall = 0.045070, Precision = 0.019266, F1 = 0.026993}	
Epoch 7, epsilon = 0.440, minibatch 14/25, sum(y)/len(y) = 122/500, {Recall = 0.051174, Precision = 0.021874, F1 = 0.030648}	
Epoch 7, epsilon = 0.440, minibatch 15/25, sum(y)/len(y) = 410/500, {Recall = 0.149296, Precision = 0.063817, F1 = 0.089414}	
Epoch 7, epsilon = 0.440, minibatch 16/25, sum(y)/len(y) = 112/500, {Recall = 0.090141, Precision = 0.038531, F1 = 0.053986}	
Epoch 7, epsilon = 0.440, minibatch 17/25, sum(y)/len(y) = 139/500, {Recall = 0.080282, Precision = 0.034317, F1 = 0.048081}	
Epoch 7, epsilon = 0.440, minibatch 18/25, sum(y)/len(y) = 132/500, {Recall = 0.036150, Precision = 0.015474, F1 = 0.021672}	
Epoch 7, epsilon = 0.440, minibatch 19/25, sum(y)/len(y) = 134/500, {Recall = 0.134742, Precision = 0.057596, F1 = 0.080697}	
Epoch 7, epsilon = 0.440, minibatch 20/25, sum(y)/len(y) = 124/500, {Recall = 0.044131, Precision = 0.018913, F1 = 0.026479}	
Epoch 7, epsilon = 0.440, minibatch 21/25, sum(y)/len(y) = 433/500, {Recall = 0.118310, Precision = 0.050572, F1 = 0.070856}	
Epoch 7, epsilon = 0.440, minibatch 22/25, sum(y)/len(y) = 499/500, {Recall = 0.088732, Precision = 0.037929, F1 = 0.053142}	
Epoch 7, epsilon = 0.440, minibatch 23/25, sum(y)/len(y) = 133/500, {Recall = 0.043192, Precision = 0.018463, F1 = 0.025868}	
Epoch 7, epsilon = 0.440, minibatch 24/25, sum(y)/len(y) = 495/500, {Recall = 0.081690, Precision = 0.034919, F1 = 0.048925}	
Epoch 7, epsilon = 0.440, minibatch 25/25, sum(y)/len(y) = 510/510, {Recall = 0.012207, Precision = 0.005115, F1 = 0.007209}	
Epoch 8, epsilon = 0.360, minibatch 1/25, sum(y)/len(y) = 499/499, {Recall = 0.081690, Precision = 0.034933, F1 = 0.048938}	
Epoch 8, epsilon = 0.360, minibatch 2/25, sum(y)/len(y) = 484/500, {Recall = 0.140845, Precision = 0.060108, F1 = 0.084258}	
Epoch 8, epsilon = 0.360, minibatch 3/25, sum(y)/len(y) = 108/500, {Recall = 0.093897, Precision = 0.040072, F1 = 0.056172}	
Epoch 8, epsilon = 0.360, minibatch 4/25, sum(y)/len(y) = 496/500, {Recall = 0.138498, Precision = 0.059166, F1 = 0.082912}	
Epoch 8, epsilon = 0.360, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 8, epsilon = 0.360, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 8, epsilon = 0.360, minibatch 7/25, sum(y)/len(y) = 477/500, {Recall = 0.115493, Precision = 0.049338, F1 = 0.069140}	
Epoch 8, epsilon = 0.360, minibatch 8/25, sum(y)/len(y) = 500/500, {Recall = 0.053521, Precision = 0.022841, F1 = 0.032018}	
Epoch 8, epsilon = 0.360, minibatch 9/25, sum(y)/len(y) = 406/500, {Recall = 0.125822, Precision = 0.053697, F1 = 0.075270}	
Epoch 8, epsilon = 0.360, minibatch 10/25, sum(y)/len(y) = 126/500, {Recall = 0.118779, Precision = 0.050691, F1 = 0.071057}	
Epoch 8, epsilon = 0.360, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.053052, Precision = 0.022641, F1 = 0.031737}	
Epoch 8, epsilon = 0.360, minibatch 12/25, sum(y)/len(y) = 497/500, {Recall = 0.137559, Precision = 0.058706, F1 = 0.082292}	
Epoch 8, epsilon = 0.360, minibatch 13/25, sum(y)/len(y) = 260/500, {Recall = 0.070423, Precision = 0.030054, F1 = 0.042129}	
Epoch 8, epsilon = 0.360, minibatch 14/25, sum(y)/len(y) = 332/500, {Recall = 0.040376, Precision = 0.017231, F1 = 0.024154}	
Epoch 8, epsilon = 0.360, minibatch 15/25, sum(y)/len(y) = 119/500, {Recall = 0.083099, Precision = 0.035464, F1 = 0.049712}	
Epoch 8, epsilon = 0.360, minibatch 16/25, sum(y)/len(y) = 500/500, {Recall = 0.090610, Precision = 0.038670, F1 = 0.054206}	
Epoch 8, epsilon = 0.360, minibatch 17/25, sum(y)/len(y) = 499/500, {Recall = 0.107981, Precision = 0.046083, F1 = 0.064598}	
Epoch 8, epsilon = 0.360, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.063850, Precision = 0.027249, F1 = 0.038197}	
Epoch 8, epsilon = 0.360, minibatch 19/25, sum(y)/len(y) = 116/500, {Recall = 0.112676, Precision = 0.048087, F1 = 0.067406}	
Epoch 8, epsilon = 0.360, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.115493, Precision = 0.049289, F1 = 0.069091}	
Epoch 8, epsilon = 0.360, minibatch 21/25, sum(y)/len(y) = 328/500, {Recall = 0.060094, Precision = 0.025646, F1 = 0.035950}	
Epoch 8, epsilon = 0.360, minibatch 22/25, sum(y)/len(y) = 500/500, {Recall = 0.077465, Precision = 0.033060, F1 = 0.046342}	
Epoch 8, epsilon = 0.360, minibatch 23/25, sum(y)/len(y) = 136/500, {Recall = 0.080282, Precision = 0.034262, F1 = 0.048027}	
Epoch 8, epsilon = 0.360, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.065728, Precision = 0.028050, F1 = 0.039320}	
Epoch 8, epsilon = 0.360, minibatch 25/25, sum(y)/len(y) = 149/510, {Recall = 0.089202, Precision = 0.037321, F1 = 0.052624}	
Epoch 9, epsilon = 0.280, minibatch 1/25, sum(y)/len(y) = 499/499, {Recall = 0.081690, Precision = 0.034933, F1 = 0.048938}	
Epoch 9, epsilon = 0.280, minibatch 2/25, sum(y)/len(y) = 475/500, {Recall = 0.140845, Precision = 0.060108, F1 = 0.084258}	
Epoch 9, epsilon = 0.280, minibatch 3/25, sum(y)/len(y) = 128/500, {Recall = 0.093897, Precision = 0.040072, F1 = 0.056172}	
Epoch 9, epsilon = 0.280, minibatch 4/25, sum(y)/len(y) = 472/500, {Recall = 0.138498, Precision = 0.059166, F1 = 0.082912}	
Epoch 9, epsilon = 0.280, minibatch 5/25, sum(y)/len(y) = 134/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 9, epsilon = 0.280, minibatch 6/25, sum(y)/len(y) = 127/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 9, epsilon = 0.280, minibatch 7/25, sum(y)/len(y) = 128/500, {Recall = 0.115493, Precision = 0.049338, F1 = 0.069140}	
Epoch 9, epsilon = 0.280, minibatch 8/25, sum(y)/len(y) = 500/500, {Recall = 0.053521, Precision = 0.022841, F1 = 0.032018}	
Epoch 9, epsilon = 0.280, minibatch 9/25, sum(y)/len(y) = 250/500, {Recall = 0.125822, Precision = 0.053697, F1 = 0.075270}	
Epoch 9, epsilon = 0.280, minibatch 10/25, sum(y)/len(y) = 122/500, {Recall = 0.118779, Precision = 0.050691, F1 = 0.071057}	
Epoch 9, epsilon = 0.280, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.053052, Precision = 0.022641, F1 = 0.031737}	
Epoch 9, epsilon = 0.280, minibatch 12/25, sum(y)/len(y) = 493/500, {Recall = 0.137559, Precision = 0.058706, F1 = 0.082292}	
Epoch 9, epsilon = 0.280, minibatch 13/25, sum(y)/len(y) = 121/500, {Recall = 0.070423, Precision = 0.030054, F1 = 0.042129}	
Epoch 9, epsilon = 0.280, minibatch 14/25, sum(y)/len(y) = 147/500, {Recall = 0.040376, Precision = 0.017231, F1 = 0.024154}	
Epoch 9, epsilon = 0.280, minibatch 15/25, sum(y)/len(y) = 500/500, {Recall = 0.083099, Precision = 0.035464, F1 = 0.049712}	
Epoch 9, epsilon = 0.280, minibatch 16/25, sum(y)/len(y) = 500/500, {Recall = 0.090610, Precision = 0.038670, F1 = 0.054206}	
Epoch 9, epsilon = 0.280, minibatch 17/25, sum(y)/len(y) = 125/500, {Recall = 0.107981, Precision = 0.046083, F1 = 0.064598}	
Epoch 9, epsilon = 0.280, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.063850, Precision = 0.027249, F1 = 0.038197}	
Epoch 9, epsilon = 0.280, minibatch 19/25, sum(y)/len(y) = 250/500, {Recall = 0.112676, Precision = 0.048087, F1 = 0.067406}	
Epoch 9, epsilon = 0.280, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.115493, Precision = 0.049289, F1 = 0.069091}	
Epoch 9, epsilon = 0.280, minibatch 21/25, sum(y)/len(y) = 270/500, {Recall = 0.060094, Precision = 0.025646, F1 = 0.035950}	
Epoch 9, epsilon = 0.280, minibatch 22/25, sum(y)/len(y) = 123/500, {Recall = 0.077465, Precision = 0.033060, F1 = 0.046342}	
Epoch 9, epsilon = 0.280, minibatch 23/25, sum(y)/len(y) = 500/500, {Recall = 0.080282, Precision = 0.034262, F1 = 0.048027}	
Epoch 9, epsilon = 0.280, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.065728, Precision = 0.028050, F1 = 0.039320}	
Epoch 9, epsilon = 0.280, minibatch 25/25, sum(y)/len(y) = 248/510, {Recall = 0.089202, Precision = 0.037321, F1 = 0.052624}	
Epoch 10, epsilon = 0.200, minibatch 1/25, sum(y)/len(y) = 499/499, {Recall = 0.081690, Precision = 0.034933, F1 = 0.048938}	
Epoch 10, epsilon = 0.200, minibatch 2/25, sum(y)/len(y) = 470/500, {Recall = 0.140845, Precision = 0.060108, F1 = 0.084258}	
Epoch 10, epsilon = 0.200, minibatch 3/25, sum(y)/len(y) = 449/500, {Recall = 0.093897, Precision = 0.040072, F1 = 0.056172}	
Epoch 10, epsilon = 0.200, minibatch 4/25, sum(y)/len(y) = 468/500, {Recall = 0.138498, Precision = 0.059166, F1 = 0.082912}	
Epoch 10, epsilon = 0.200, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 10, epsilon = 0.200, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.122066, Precision = 0.052094, F1 = 0.073023}	
Epoch 10, epsilon = 0.200, minibatch 7/25, sum(y)/len(y) = 378/500, {Recall = 0.115493, Precision = 0.049338, F1 = 0.069140}	
Epoch 10, epsilon = 0.200, minibatch 8/25, sum(y)/len(y) = 149/500, {Recall = 0.053521, Precision = 0.022841, F1 = 0.032018}	
Epoch 10, epsilon = 0.200, minibatch 9/25, sum(y)/len(y) = 250/500, {Recall = 0.125822, Precision = 0.053697, F1 = 0.075270}	
Epoch 10, epsilon = 0.200, minibatch 10/25, sum(y)/len(y) = 349/500, {Recall = 0.118779, Precision = 0.050691, F1 = 0.071057}	
Epoch 10, epsilon = 0.200, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.053052, Precision = 0.022641, F1 = 0.031737}	
Epoch 10, epsilon = 0.200, minibatch 12/25, sum(y)/len(y) = 126/500, {Recall = 0.137559, Precision = 0.058706, F1 = 0.082292}	
Epoch 10, epsilon = 0.200, minibatch 13/25, sum(y)/len(y) = 124/500, {Recall = 0.070423, Precision = 0.030054, F1 = 0.042129}	
Epoch 10, epsilon = 0.200, minibatch 14/25, sum(y)/len(y) = 262/500, {Recall = 0.040376, Precision = 0.017231, F1 = 0.024154}	
Epoch 10, epsilon = 0.200, minibatch 15/25, sum(y)/len(y) = 500/500, {Recall = 0.083099, Precision = 0.035464, F1 = 0.049712}	
Epoch 10, epsilon = 0.200, minibatch 16/25, sum(y)/len(y) = 500/500, {Recall = 0.090610, Precision = 0.038670, F1 = 0.054206}	
Epoch 10, epsilon = 0.200, minibatch 17/25, sum(y)/len(y) = 486/500, {Recall = 0.107981, Precision = 0.046083, F1 = 0.064598}	
Epoch 10, epsilon = 0.200, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.063850, Precision = 0.027249, F1 = 0.038197}	
Epoch 10, epsilon = 0.200, minibatch 19/25, sum(y)/len(y) = 129/500, {Recall = 0.112676, Precision = 0.048087, F1 = 0.067406}	
Epoch 10, epsilon = 0.200, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.115493, Precision = 0.049289, F1 = 0.069091}	
Epoch 10, epsilon = 0.200, minibatch 21/25, sum(y)/len(y) = 257/500, {Recall = 0.060094, Precision = 0.025646, F1 = 0.035950}	
Epoch 10, epsilon = 0.200, minibatch 22/25, sum(y)/len(y) = 191/500, {Recall = 0.077465, Precision = 0.033060, F1 = 0.046342}	
Epoch 10, epsilon = 0.200, minibatch 23/25, sum(y)/len(y) = 500/500, {Recall = 0.080282, Precision = 0.034262, F1 = 0.048027}	
Epoch 10, epsilon = 0.200, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.065728, Precision = 0.028050, F1 = 0.039320}	
Epoch 10, epsilon = 0.200, minibatch 25/25, sum(y)/len(y) = 248/510, {Recall = 0.089202, Precision = 0.037321, F1 = 0.052624}	
Epoch 11, epsilon = 0.120, minibatch 1/25, sum(y)/len(y) = 118/499, {Recall = 0.050235, Precision = 0.021516, F1 = 0.030128}	
Epoch 11, epsilon = 0.120, minibatch 2/25, sum(y)/len(y) = 118/500, {Recall = 0.074648, Precision = 0.031908, F1 = 0.044707}	
Epoch 11, epsilon = 0.120, minibatch 3/25, sum(y)/len(y) = 449/500, {Recall = 0.114554, Precision = 0.048966, F1 = 0.068607}	
Epoch 11, epsilon = 0.120, minibatch 4/25, sum(y)/len(y) = 261/500, {Recall = 0.108920, Precision = 0.046558, F1 = 0.065233}	
Epoch 11, epsilon = 0.120, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.066667, Precision = 0.028497, F1 = 0.039927}	
Epoch 11, epsilon = 0.120, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.075117, Precision = 0.032109, F1 = 0.044988}	
Epoch 11, epsilon = 0.120, minibatch 7/25, sum(y)/len(y) = 378/500, {Recall = 0.171362, Precision = 0.073249, F1 = 0.102629}	
Epoch 11, epsilon = 0.120, minibatch 8/25, sum(y)/len(y) = 149/500, {Recall = 0.071362, Precision = 0.030504, F1 = 0.042739}	
Epoch 11, epsilon = 0.120, minibatch 9/25, sum(y)/len(y) = 194/500, {Recall = 0.124883, Precision = 0.053381, F1 = 0.074793}	
Epoch 11, epsilon = 0.120, minibatch 10/25, sum(y)/len(y) = 348/500, {Recall = 0.062911, Precision = 0.026891, F1 = 0.037677}	
Epoch 11, epsilon = 0.120, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.038967, Precision = 0.016657, F1 = 0.023338}	
Epoch 11, epsilon = 0.120, minibatch 12/25, sum(y)/len(y) = 129/500, {Recall = 0.088732, Precision = 0.038066, F1 = 0.053277}	
Epoch 11, epsilon = 0.120, minibatch 13/25, sum(y)/len(y) = 126/500, {Recall = 0.045070, Precision = 0.019266, F1 = 0.026993}	
Epoch 11, epsilon = 0.120, minibatch 14/25, sum(y)/len(y) = 262/500, {Recall = 0.051174, Precision = 0.021874, F1 = 0.030648}	
Epoch 11, epsilon = 0.120, minibatch 15/25, sum(y)/len(y) = 130/500, {Recall = 0.149296, Precision = 0.063817, F1 = 0.089414}	
Epoch 11, epsilon = 0.120, minibatch 16/25, sum(y)/len(y) = 500/500, {Recall = 0.090141, Precision = 0.038531, F1 = 0.053986}	
Epoch 11, epsilon = 0.120, minibatch 17/25, sum(y)/len(y) = 486/500, {Recall = 0.080282, Precision = 0.034317, F1 = 0.048081}	
Epoch 11, epsilon = 0.120, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.008451, Precision = 0.003620, F1 = 0.005068}	
Epoch 11, epsilon = 0.120, minibatch 19/25, sum(y)/len(y) = 125/500, {Recall = 0.134742, Precision = 0.057596, F1 = 0.080697}	
Epoch 11, epsilon = 0.120, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.068545, Precision = 0.029430, F1 = 0.041179}	
Epoch 11, epsilon = 0.120, minibatch 21/25, sum(y)/len(y) = 257/500, {Recall = 0.118310, Precision = 0.050572, F1 = 0.070856}	
Epoch 11, epsilon = 0.120, minibatch 22/25, sum(y)/len(y) = 191/500, {Recall = 0.088732, Precision = 0.037929, F1 = 0.053142}	
Epoch 11, epsilon = 0.120, minibatch 23/25, sum(y)/len(y) = 500/500, {Recall = 0.043192, Precision = 0.018463, F1 = 0.025868}	
Epoch 11, epsilon = 0.120, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.081690, Precision = 0.034919, F1 = 0.048925}	
Epoch 11, epsilon = 0.120, minibatch 25/25, sum(y)/len(y) = 248/510, {Recall = 0.012207, Precision = 0.005115, F1 = 0.007209}	
Epoch 12, epsilon = 0.040, minibatch 1/25, sum(y)/len(y) = 118/499, {Recall = 0.050235, Precision = 0.021516, F1 = 0.030128}	
Epoch 12, epsilon = 0.040, minibatch 2/25, sum(y)/len(y) = 51/500, {Recall = 0.074648, Precision = 0.031908, F1 = 0.044707}	
Epoch 12, epsilon = 0.040, minibatch 3/25, sum(y)/len(y) = 449/500, {Recall = 0.114554, Precision = 0.048966, F1 = 0.068607}	
Epoch 12, epsilon = 0.040, minibatch 4/25, sum(y)/len(y) = 261/500, {Recall = 0.108920, Precision = 0.046558, F1 = 0.065233}	
Epoch 12, epsilon = 0.040, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.066667, Precision = 0.028497, F1 = 0.039927}	
Epoch 12, epsilon = 0.040, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.075117, Precision = 0.032109, F1 = 0.044988}	
Epoch 12, epsilon = 0.040, minibatch 7/25, sum(y)/len(y) = 378/500, {Recall = 0.171362, Precision = 0.073249, F1 = 0.102629}	
Epoch 12, epsilon = 0.040, minibatch 8/25, sum(y)/len(y) = 149/500, {Recall = 0.071362, Precision = 0.030504, F1 = 0.042739}	
Epoch 12, epsilon = 0.040, minibatch 9/25, sum(y)/len(y) = 194/500, {Recall = 0.124883, Precision = 0.053381, F1 = 0.074793}	
Epoch 12, epsilon = 0.040, minibatch 10/25, sum(y)/len(y) = 348/500, {Recall = 0.062911, Precision = 0.026891, F1 = 0.037677}	
Epoch 12, epsilon = 0.040, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.038967, Precision = 0.016657, F1 = 0.023338}	
Epoch 12, epsilon = 0.040, minibatch 12/25, sum(y)/len(y) = 129/500, {Recall = 0.088732, Precision = 0.038066, F1 = 0.053277}	
Epoch 12, epsilon = 0.040, minibatch 13/25, sum(y)/len(y) = 126/500, {Recall = 0.045070, Precision = 0.019266, F1 = 0.026993}	
Epoch 12, epsilon = 0.040, minibatch 14/25, sum(y)/len(y) = 262/500, {Recall = 0.051174, Precision = 0.021874, F1 = 0.030648}	
Epoch 12, epsilon = 0.040, minibatch 15/25, sum(y)/len(y) = 130/500, {Recall = 0.149296, Precision = 0.063817, F1 = 0.089414}	
Epoch 12, epsilon = 0.040, minibatch 16/25, sum(y)/len(y) = 500/500, {Recall = 0.090141, Precision = 0.038531, F1 = 0.053986}	
Epoch 12, epsilon = 0.040, minibatch 17/25, sum(y)/len(y) = 486/500, {Recall = 0.080282, Precision = 0.034317, F1 = 0.048081}	
Epoch 12, epsilon = 0.040, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.008451, Precision = 0.003620, F1 = 0.005068}	
Epoch 12, epsilon = 0.040, minibatch 19/25, sum(y)/len(y) = 125/500, {Recall = 0.134742, Precision = 0.057596, F1 = 0.080697}	
Epoch 12, epsilon = 0.040, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.068545, Precision = 0.029430, F1 = 0.041179}	
Epoch 12, epsilon = 0.040, minibatch 21/25, sum(y)/len(y) = 257/500, {Recall = 0.118310, Precision = 0.050572, F1 = 0.070856}	
Epoch 12, epsilon = 0.040, minibatch 22/25, sum(y)/len(y) = 191/500, {Recall = 0.088732, Precision = 0.037929, F1 = 0.053142}	
Epoch 12, epsilon = 0.040, minibatch 23/25, sum(y)/len(y) = 500/500, {Recall = 0.043192, Precision = 0.018463, F1 = 0.025868}	
Epoch 12, epsilon = 0.040, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.081690, Precision = 0.034919, F1 = 0.048925}	
Epoch 12, epsilon = 0.040, minibatch 25/25, sum(y)/len(y) = 248/510, {Recall = 0.012207, Precision = 0.005115, F1 = 0.007209}	
Epoch 13, epsilon = 0.250, minibatch 1/25, sum(y)/len(y) = 118/499, {Recall = 0.050235, Precision = 0.021516, F1 = 0.030128}	
Epoch 13, epsilon = 0.250, minibatch 2/25, sum(y)/len(y) = 51/500, {Recall = 0.074648, Precision = 0.031908, F1 = 0.044707}	
Epoch 13, epsilon = 0.250, minibatch 3/25, sum(y)/len(y) = 449/500, {Recall = 0.114554, Precision = 0.048966, F1 = 0.068607}	
Epoch 13, epsilon = 0.250, minibatch 4/25, sum(y)/len(y) = 261/500, {Recall = 0.108920, Precision = 0.046558, F1 = 0.065233}	
Epoch 13, epsilon = 0.250, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.066667, Precision = 0.028497, F1 = 0.039927}	
Epoch 13, epsilon = 0.250, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.075117, Precision = 0.032109, F1 = 0.044988}	
Epoch 13, epsilon = 0.250, minibatch 7/25, sum(y)/len(y) = 123/500, {Recall = 0.171362, Precision = 0.073249, F1 = 0.102629}	
Epoch 13, epsilon = 0.250, minibatch 8/25, sum(y)/len(y) = 149/500, {Recall = 0.071362, Precision = 0.030504, F1 = 0.042739}	
Epoch 13, epsilon = 0.250, minibatch 9/25, sum(y)/len(y) = 194/500, {Recall = 0.124883, Precision = 0.053381, F1 = 0.074793}	
Epoch 13, epsilon = 0.250, minibatch 10/25, sum(y)/len(y) = 348/500, {Recall = 0.062911, Precision = 0.026891, F1 = 0.037677}	
Epoch 13, epsilon = 0.250, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.038967, Precision = 0.016657, F1 = 0.023338}	
Epoch 13, epsilon = 0.250, minibatch 12/25, sum(y)/len(y) = 129/500, {Recall = 0.088732, Precision = 0.038066, F1 = 0.053277}	
Epoch 13, epsilon = 0.250, minibatch 13/25, sum(y)/len(y) = 126/500, {Recall = 0.045070, Precision = 0.019266, F1 = 0.026993}	
Epoch 13, epsilon = 0.250, minibatch 14/25, sum(y)/len(y) = 262/500, {Recall = 0.051174, Precision = 0.021874, F1 = 0.030648}	
Epoch 13, epsilon = 0.250, minibatch 15/25, sum(y)/len(y) = 130/500, {Recall = 0.149296, Precision = 0.063817, F1 = 0.089414}	
Epoch 13, epsilon = 0.250, minibatch 16/25, sum(y)/len(y) = 131/500, {Recall = 0.090141, Precision = 0.038531, F1 = 0.053986}	
Epoch 13, epsilon = 0.250, minibatch 17/25, sum(y)/len(y) = 137/500, {Recall = 0.080282, Precision = 0.034317, F1 = 0.048081}	
Epoch 13, epsilon = 0.250, minibatch 18/25, sum(y)/len(y) = 500/500, {Recall = 0.008451, Precision = 0.003620, F1 = 0.005068}	
Epoch 13, epsilon = 0.250, minibatch 19/25, sum(y)/len(y) = 125/500, {Recall = 0.134742, Precision = 0.057596, F1 = 0.080697}	
Epoch 13, epsilon = 0.250, minibatch 20/25, sum(y)/len(y) = 500/500, {Recall = 0.068545, Precision = 0.029430, F1 = 0.041179}	
Epoch 13, epsilon = 0.250, minibatch 21/25, sum(y)/len(y) = 257/500, {Recall = 0.118310, Precision = 0.050572, F1 = 0.070856}	
Epoch 13, epsilon = 0.250, minibatch 22/25, sum(y)/len(y) = 191/500, {Recall = 0.088732, Precision = 0.037929, F1 = 0.053142}	
Epoch 13, epsilon = 0.250, minibatch 23/25, sum(y)/len(y) = 500/500, {Recall = 0.043192, Precision = 0.018463, F1 = 0.025868}	
Epoch 13, epsilon = 0.250, minibatch 24/25, sum(y)/len(y) = 500/500, {Recall = 0.081690, Precision = 0.034919, F1 = 0.048925}	
Epoch 13, epsilon = 0.250, minibatch 25/25, sum(y)/len(y) = 125/510, {Recall = 0.012207, Precision = 0.005115, F1 = 0.007209}	
Epoch 14, epsilon = 0.170, minibatch 1/25, sum(y)/len(y) = 118/499, {Recall = 0.050235, Precision = 0.021516, F1 = 0.030128}	
Epoch 14, epsilon = 0.170, minibatch 2/25, sum(y)/len(y) = 122/500, {Recall = 0.074648, Precision = 0.031908, F1 = 0.044707}	
Epoch 14, epsilon = 0.170, minibatch 3/25, sum(y)/len(y) = 449/500, {Recall = 0.114554, Precision = 0.048966, F1 = 0.068607}	
Epoch 14, epsilon = 0.170, minibatch 4/25, sum(y)/len(y) = 261/500, {Recall = 0.108920, Precision = 0.046558, F1 = 0.065233}	
Epoch 14, epsilon = 0.170, minibatch 5/25, sum(y)/len(y) = 500/500, {Recall = 0.066667, Precision = 0.028497, F1 = 0.039927}	
Epoch 14, epsilon = 0.170, minibatch 6/25, sum(y)/len(y) = 500/500, {Recall = 0.075117, Precision = 0.032109, F1 = 0.044988}	
Epoch 14, epsilon = 0.170, minibatch 7/25, sum(y)/len(y) = 123/500, {Recall = 0.171362, Precision = 0.073249, F1 = 0.102629}	
Epoch 14, epsilon = 0.170, minibatch 8/25, sum(y)/len(y) = 149/500, {Recall = 0.071362, Precision = 0.030504, F1 = 0.042739}	
Epoch 14, epsilon = 0.170, minibatch 9/25, sum(y)/len(y) = 113/500, {Recall = 0.124883, Precision = 0.053381, F1 = 0.074793}	
Epoch 14, epsilon = 0.170, minibatch 10/25, sum(y)/len(y) = 348/500, {Recall = 0.062911, Precision = 0.026891, F1 = 0.037677}	
Epoch 14, epsilon = 0.170, minibatch 11/25, sum(y)/len(y) = 500/500, {Recall = 0.038967, Precision = 0.016657, F1 = 0.023338}	
Epoch 14, epsilon = 0.170, minibatch 12/25, sum(y)/len(y) = 129/500, {Recall = 0.088732, Precision = 0.038066, F1 = 0.053277}	
Epoch 14, epsilon = 0.170, minibatch 13/25, sum(y)/len(y) = 126/500, {Recall = 0.045070, Precision = 0.019266, F1 = 0.026993}	
Epoch 14, epsilon = 0.170, minibatch 14/25, sum(y)/len(y) = 262/500, {Recall = 0.051174, Precision = 0.021874, F1 = 0.030648}	
Epoch 14, epsilon = 0.170, minibatch 15/25, sum(y)/len(y) = 130/500, {Recall = 0.149296, Precision = 0.063817, F1 = 0.089414}	
Epoch 14, epsilon = 0.170, minibatch 16/25, sum(y)/len(y) = 118/500, {Recall = 0.090141, Precision = 0.038531, F1 = 0.053986}	
Epoch 14, epsilon = 0.170, minibatch 17/25, sum(y)/len(y) = 137/500, {Recall = 0.080282, Precision = 0.034317, F1 = 0.048081}	
